time,place,mag,depth,longitude,latitude,type,id,url
2024-03-08 17:56:49.810,South Sandwich Islands region,4.7,10.0,-29.6514,-58.2994,earthquake,us6000mive,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mive
2024-03-08 17:21:55.604,south of the Fiji Islands,5.3,596.425,-179.5708,-22.1275,earthquake,us7000m486,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m486
2024-03-08 09:11:45.110,"103 km SE of Pondaguitan, Philippines",6.0,115.0,126.9407,5.8168,earthquake,us7000m439,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m439
2024-03-08 07:40:46.074,"74 km N of La Serena, Chile",4.6,49.371,-71.2831,-29.2346,earthquake,us7000m42y,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42y
2024-03-08 06:55:27.308,"82 km ENE of Fangale’ounga, Tonga",4.5,35.0,-173.6648,-19.3435,earthquake,us6000miux,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miux
2024-03-08 06:54:55.624,"35 km NNW of Upahuacho, Peru",4.8,82.511,-73.5635,-14.6209,earthquake,us7000m42x,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42x
2024-03-08 05:26:36.918,"97 km NNW of Port-Olry, Vanuatu",4.5,49.59,166.6584,-14.2629,earthquake,us6000miuw,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miuw
2024-03-08 05:25:03.726,"81 km WNW of Ollagüe, Chile",4.5,118.841,-68.9677,-20.9188,earthquake,us7000m42m,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42m
2024-03-08 04:27:12.119,"13 km E of Ródos, Greece",4.7,62.682,28.3727,36.4248,earthquake,us7000m42k,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42k
2024-03-08 03:52:52.642,"80 km NE of Sanana, Indonesia",5.0,10.0,126.561,-1.6235,earthquake,us7000m42h,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42h
2024-03-08 01:51:06.962,south of the Fiji Islands,4.5,492.08,-179.6727,-24.4317,earthquake,us7000m41q,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m41q
2024-03-07 23:24:04.935,Banda Sea,4.5,101.947,130.0144,-6.7934,earthquake,us7000m410,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m410
2024-03-07 22:59:30.911,Kuril Islands,4.7,35.0,152.7159,46.8146,earthquake,us7000m40x,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m40x
2024-03-07 20:46:45.661,"216 km SSW of Tambolaka, Indonesia",4.5,10.0,118.8047,-11.3415,earthquake,us7000m406,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m406
2024-03-07 17:56:07.213,southeast of Easter Island,4.8,10.0,-104.3107,-35.3429,earthquake,us7000m405,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m405
2024-03-07 17:04:24.561,"60 km SSW of La Tirana, Chile",4.6,47.292,-69.8318,-20.8601,earthquake,us7000m3yw,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yw
2024-03-07 16:32:01.299,"10 km SSE of Chincha Alta, Peru",4.9,40.304,-76.1031,-13.4982,earthquake,us7000m3wf,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3wf
2024-03-07 15:47:41.746,"42 km S of Pathein, Myanmar",4.6,33.759,94.6639,16.4052,earthquake,us7000m3w7,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3w7
2024-03-07 10:14:58.381,"20 km W of Surup, Philippines",4.5,77.804,125.9614,6.362,earthquake,us7000m3us,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3us
2024-03-07 10:09:15.384,"223 km NNE of Nagqu, China",5.0,10.0,92.8542,33.3794,earthquake,us7000m3ut,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ut
2024-03-07 10:06:30.797,"244 km NNE of Nagqu, China",5.6,10.0,92.9927,33.5389,earthquake,us7000m3ur,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ur
2024-03-07 10:00:34.120,"256 km NE of Hicks Bay, New Zealand",4.6,10.0,-179.8129,-35.8535,earthquake,us6000min0,https://earthquake.usgs.gov/earthquakes/eventpage/us6000min0
2024-03-07 09:41:36.280,"66 km SSW of Labuha, Indonesia",4.6,10.0,127.3049,-1.2024,earthquake,us7000m3uq,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3uq
2024-03-07 08:56:38.050,"Kermadec Islands, New Zealand",4.6,35.0,-177.7514,-29.891,earthquake,us6000mimy,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mimy
2024-03-07 08:24:56.952,Bouvet Island region,4.8,10.0,7.4069,-54.103,earthquake,us6000mimx,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mimx
2024-03-07 08:20:10.597,"78 km SW of Tamarindo, Costa Rica",5.6,9.0,-86.3228,9.7718,earthquake,us7000m3ud,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ud
2024-03-07 03:30:13.827,"61 km ESE of Sarangani, Philippines",4.7,111.162,125.9703,5.1726,earthquake,us7000m3tr,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3tr
2024-03-06 23:56:55.792,"178 km ENE of Tual, Indonesia",5.2,10.0,134.1471,-4.8258,earthquake,us7000m3t3,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3t3
2024-03-06 21:39:28.512,"64 km ENE of Kinablangan, Philippines",5.0,13.012,127.1014,7.8963,earthquake,us7000m3sh,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3sh
2024-03-06 20:19:43.489,"47 km ENE of Kinablangan, Philippines",5.0,42.632,126.9181,7.9178,earthquake,us7000m3rt,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3rt
2024-03-06 20:08:10.178,"11 km ESE of Salvacion, Philippines",4.8,81.679,126.3063,8.6784,earthquake,us7000m3rs,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3rs
2024-03-06 19:27:02.733,"30 km WSW of Lata, Solomon Islands",5.0,46.294,165.5313,-10.8089,earthquake,us7000m3re,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3re
2024-03-06 17:37:46.115,"71 km NE of Kashgar, China",4.5,10.0,76.5903,39.9107,earthquake,us7000m3qu,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3qu
2024-03-06 17:17:26.991,"133 km NNE of Hihifo, Tonga",5.1,10.0,-173.1921,-14.8958,earthquake,us7000m3qr,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3qr
2024-03-06 15:27:48.223,"206 km SE of Hihifo, Tonga",5.0,10.0,-172.4015,-17.2455,earthquake,us6000migh,https://earthquake.usgs.gov/earthquakes/eventpage/us6000migh
2024-03-06 15:25:07.672,"151 km S of False Pass, Alaska",4.6,8.921,-163.2388,53.4956,earthquake,us7000m3p3,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3p3
2024-03-06 13:28:58.750,"279 km W of Tual, Indonesia",4.5,198.376,130.2352,-5.8465,earthquake,us7000m3ny,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ny
2024-03-06 08:41:27.698,"259 km WSW of Tofino, Canada",4.9,10.0,-129.0062,48.0385,earthquake,us7000m3n8,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3n8
2024-03-06 05:18:34.896,"Maug Islands region, Northern Mariana Islands",4.5,10.617,145.2816,20.0127,earthquake,us6000mify,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mify
2024-03-06 04:43:16.381,South Sandwich Islands region,4.7,35.0,-25.3557,-59.2062,earthquake,us6000mig7,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mig7
2024-03-06 03:04:56.949,"233 km WNW of Houma, Tonga",4.8,337.732,-177.2945,-20.2,earthquake,us7000m3m3,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3m3
2024-03-06 00:09:59.584,"125 km WNW of Aykol, China",4.7,10.0,78.7131,41.2949,earthquake,us7000m3lf,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3lf
2024-03-05 21:10:05.518,south of the Fiji Islands,5.1,542.094,179.1709,-23.6534,earthquake,us7000m3kb,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3kb
2024-03-05 19:52:52.612,Macquarie Island region,6.1,10.0,158.7607,-59.1953,earthquake,us6000mgyj,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgyj
2024-03-05 19:30:15.990,South Sandwich Islands region,4.7,35.0,-26.0229,-59.5845,earthquake,us7000m47s,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47s
2024-03-05 17:32:05.666,"Kermadec Islands, New Zealand",4.6,35.0,-177.5548,-30.2763,earthquake,us7000m47n,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47n
2024-03-05 17:05:20.857,Fiji region,4.5,615.159,-179.0325,-20.9596,earthquake,us6000mgwg,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgwg
2024-03-05 13:59:21.001,southern East Pacific Rise,5.1,10.0,-124.2267,-55.5655,earthquake,us7000m47e,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m47e
2024-03-05 10:04:57.187,"57 km SE of Pangai, Tonga",5.3,30.433,-173.9483,-20.16,earthquake,us6000mguh,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mguh
2024-03-05 09:29:20.496,Reykjanes Ridge,4.8,10.0,-33.6763,56.719,earthquake,us6000mgud,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgud
2024-03-05 05:49:28.860,"48 km NNE of Kon Tum, Vietnam",4.5,9.561,108.2256,14.7394,earthquake,us6000mgtl,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgtl
2024-03-05 04:20:14.814,"60 km NNW of Fannūj, Iran",5.1,38.577,59.3526,27.0556,earthquake,us6000mgt8,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgt8
2024-03-05 02:07:32.232,"240 km NNE of Nagqu, China",5.4,10.0,93.0234,33.4841,earthquake,us6000mgsv,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgsv
2024-03-04 22:01:31.650,"13 km NNE of Camiña, Chile",4.6,107.862,-69.3879,-19.1941,earthquake,us6000mgrm,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgrm
2024-03-04 21:15:20.817,"1 km NNW of Caburan, Philippines",4.7,188.887,125.6375,5.9286,earthquake,us6000mgrc,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgrc
2024-03-04 16:46:42.175,Fiji region,4.6,577.325,-178.1902,-20.0588,earthquake,us6000mgp4,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgp4
2024-03-04 13:59:07.173,"48 km SSE of Malim, Philippines",4.6,34.812,123.6493,7.0711,earthquake,us6000mgn5,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgn5
2024-03-04 13:06:29.403,Macquarie Island region,4.5,10.0,158.9642,-59.2628,earthquake,us7000m464,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m464
2024-03-04 13:01:16.372,"192 km ENE of Neiafu, Tonga",5.0,10.0,-172.3887,-17.821,earthquake,us7000m465,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m465
2024-03-04 12:38:51.250,Kermadec Islands region,4.6,10.0,-177.2309,-31.0252,earthquake,us7000m463,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m463
2024-03-04 11:02:06.413,"70 km W of Ollagüe, Chile",4.5,113.576,-68.9263,-21.1123,earthquake,us6000mgmp,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgmp
2024-03-04 07:54:31.567,"130 km W of Aykol, China",4.5,10.0,78.6057,41.1784,earthquake,us6000mgm0,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgm0
2024-03-04 06:55:13.747,"104 km SSW of Pagar Alam, Indonesia",4.9,63.154,102.8413,-4.8792,earthquake,us6000mglu,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mglu
2024-03-04 06:32:49.443,"29 km NW of Yanglong, China",4.6,10.0,98.1587,38.9587,earthquake,us7000m462,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m462
2024-03-04 06:29:28.257,"54 km SSW of Muborak, Uzbekistan",4.6,10.0,64.8816,38.8137,earthquake,us6000mgln,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgln
2024-03-04 06:22:07.268,"25 km NW of Cholpon-Ata, Kyrgyzstan",4.7,28.268,76.897,42.8364,earthquake,us6000mglm,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mglm
2024-03-04 05:57:17.767,South Sandwich Islands region,4.9,20.148,-25.383,-59.3805,earthquake,us6000mglf,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mglf
2024-03-04 05:50:41.379,Macquarie Island region,4.7,10.0,160.0813,-59.4229,earthquake,us7000m45u,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m45u
2024-03-04 02:48:21.113,"224 km S of Bengkulu, Indonesia",5.2,10.0,102.179,-5.8279,earthquake,us6000mgkc,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgkc
2024-03-04 00:27:14.431,Macquarie Island region,4.6,10.0,159.744,-59.4825,earthquake,us7000m45n,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m45n
2024-03-03 18:51:08.452,"16 km SSE of Marihatag, Philippines",4.5,71.008,126.362,8.667,earthquake,us6000mgi8,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgi8
2024-03-03 18:08:32.755,Southwest Indian Ridge,5.0,10.0,61.6042,-28.7289,earthquake,us6000mghy,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mghy
2024-03-03 16:16:53.995,Macquarie Island region,6.8,23.187,159.1441,-58.8881,earthquake,us6000mghc,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mghc
2024-03-03 15:56:32.656,Easter Island region,5.0,10.0,-112.0415,-29.5411,earthquake,us6000mgha,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgha
2024-03-03 15:49:41.678,south of the Kermadec Islands,4.9,10.0,-178.0585,-32.3214,earthquake,us7000m3yg,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yg
2024-03-03 15:47:25.341,south of the Kermadec Islands,4.5,10.0,-177.9362,-32.5345,earthquake,us7000m3yb,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yb
2024-03-03 15:37:59.190,"Volcano Islands, Japan region",4.5,10.0,143.6147,23.4698,earthquake,us7000m3y9,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y9
2024-03-03 15:07:43.246,"111 km SSW of Pagar Alam, Indonesia",5.1,63.387,103.0276,-5.0063,earthquake,us6000mgh3,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgh3
2024-03-03 09:28:29.923,southwestern Atlantic Ocean,4.6,10.0,-24.2936,-53.2035,earthquake,us7000m3y2,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y2
2024-03-03 08:50:16.760,"17 km SW of Harrison, Philippines",4.6,35.0,120.3169,13.3464,earthquake,us7000m3y1,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y1
2024-03-03 08:31:58.877,"70 km E of Yokohama, Japan",4.9,56.691,142.0938,41.1102,earthquake,us6000mgfj,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgfj
2024-03-03 05:41:19.117,western Indian-Antarctic Ridge,4.6,10.0,123.6893,-48.8676,earthquake,us7000m3xw,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xw
2024-03-03 05:37:48.479,Mid-Indian Ridge,4.7,10.0,67.6202,-19.9568,earthquake,us7000m3xx,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xx
2024-03-03 05:35:37.150,Owen Fracture Zone region,4.9,10.0,57.7992,11.6167,earthquake,us6000mget,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mget
2024-03-03 04:34:40.460,"178 km ENE of Agats, Indonesia",4.7,10.0,139.5625,-4.7938,earthquake,us6000mgel,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgel
2024-03-03 04:32:18.331,western Indian-Antarctic Ridge,4.7,10.0,123.745,-48.8536,earthquake,us7000m3yr,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yr
2024-03-03 02:13:07.253,south of the Kermadec Islands,4.6,10.0,-178.0663,-32.2464,earthquake,us7000m3xq,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xq
2024-03-03 02:01:06.220,south of the Kermadec Islands,5.0,10.0,-178.0679,-32.4116,earthquake,us6000mgdt,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgdt
2024-03-02 23:14:46.152,south of the Kermadec Islands,5.2,10.0,-178.1275,-32.299,earthquake,us6000mgdc,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgdc
2024-03-02 23:09:54.196,"113 km WNW of Uken, Japan",4.8,165.413,128.2279,28.8025,earthquake,us6000mgd9,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgd9
2024-03-02 22:54:05.593,south of the Kermadec Islands,4.9,10.0,-177.7306,-32.4514,earthquake,us7000m3xc,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3xc
2024-03-02 21:07:25.530,"282 km WSW of Tual, Indonesia",4.6,132.632,130.3297,-6.4264,earthquake,us6000mgct,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgct
2024-03-02 16:56:43.459,southeast of the Loyalty Islands,4.5,10.0,171.037,-23.5553,earthquake,us7000m3x5,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3x5
2024-03-02 14:00:46.619,"5 km NE of Tsunō, Japan",4.5,29.253,131.6069,32.2815,earthquake,us6000mgba,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgba
2024-03-02 12:38:29.921,South Sandwich Islands region,5.0,10.0,-25.5983,-55.7171,earthquake,us6000mgb3,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgb3
2024-03-02 11:50:59.767,"177 km ENE of Agats, Indonesia",4.5,10.0,139.5471,-4.7845,earthquake,us7000m3x6,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3x6
2024-03-02 11:31:20.657,"7 km ESE of Maketu, New Zealand",4.6,173.403,176.5193,-37.8014,earthquake,us6000mgav,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgav
2024-03-02 11:23:12.500,"4 km S of Ishioka, Japan",4.5,61.329,140.2753,36.1435,earthquake,us6000mgaw,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgaw
2024-03-02 10:48:44.183,"18 km SSW of Sukabumi, Indonesia",4.9,62.864,106.8453,-7.0651,earthquake,us6000mgam,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgam
2024-03-02 08:15:32.717,Mid-Indian Ridge,4.6,10.0,67.6767,-16.1865,earthquake,us7000m3ww,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3ww
2024-03-02 08:02:33.435,"77 km SE of King Cove, Alaska",4.5,47.667,-161.6001,54.5029,earthquake,us6000mga0,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mga0
2024-03-02 07:50:47.657,"Rat Islands, Aleutian Islands, Alaska",4.9,52.077,177.774,51.4506,earthquake,us6000mg9z,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg9z
2024-03-02 05:54:23.369,"144 km NW of Neiafu, Tonga",4.9,250.95,-175.1093,-17.9094,earthquake,us6000mg9l,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg9l
2024-03-02 05:09:48.606,"66 km E of Aras-asan, Philippines",4.6,10.0,126.9154,8.8568,earthquake,us6000mg9k,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg9k
2024-03-02 00:49:21.927,"Kepulauan Babar, Indonesia",4.5,152.373,129.4917,-7.0029,earthquake,us6000mg8l,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8l
2024-03-02 00:39:37.879,Fiji region,4.6,541.528,-178.2695,-20.5228,earthquake,us6000mg8j,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8j
2024-03-02 00:26:40.579,Fiji region,5.8,546.098,-178.3442,-20.5625,earthquake,us6000mg8a,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg8a
2024-03-01 18:40:28.735,"4 km E of Ōtaki, Japan",4.5,38.83,140.2908,35.2833,earthquake,us6000mg68,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg68
2024-03-01 18:39:26.377,"76 km E of Teluk Dalam, Indonesia",4.9,50.726,98.4902,0.4993,earthquake,us6000mg5q,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg5q
2024-03-01 18:38:47.061,"7 km SE of Ōtaki, Japan",4.5,27.278,140.2935,35.2386,earthquake,us6000mg5t,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg5t
2024-03-01 17:35:43.580,"44 km ENE of Aras-asan, Philippines",4.6,45.162,126.6771,9.0558,earthquake,us7000m3py,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3py
2024-03-01 17:29:44.950,Owen Fracture Zone region,5.9,8.034,57.6508,11.5105,earthquake,us6000mg58,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg58
2024-03-01 17:25:38.263,"32 km W of Bandar Abbas, Iran",4.6,16.601,55.9532,27.1358,earthquake,us6000mg56,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg56
2024-03-01 16:49:02.796,"1 km ESE of Ōhara, Japan",4.9,19.883,140.4032,35.2435,earthquake,us6000mg4v,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg4v
2024-03-01 11:37:56.725,"114 km NNE of Finschhafen, Papua New Guinea",4.6,185.323,148.3216,-5.6392,earthquake,us6000mg1x,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg1x
2024-03-01 09:29:02.868,"47 km E of Aras-asan, Philippines",5.4,42.374,126.74,8.8616,earthquake,us6000mg1k,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg1k
2024-03-01 08:09:45.939,"171 km NNW of Las Khorey, Somalia",4.8,10.0,47.4751,12.5345,earthquake,us6000mg1b,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg1b
2024-03-01 07:12:27.062,"14 km SE of La Capilla, Peru",4.5,130.41,-71.0904,-16.8578,earthquake,us6000mg0x,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0x
2024-03-01 07:06:36.257,"180 km ENE of Agats, Indonesia",5.2,10.0,139.56,-4.7608,earthquake,us6000mg0v,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0v
2024-03-01 06:07:20.646,southern East Pacific Rise,4.6,10.0,-119.4127,-54.3103,earthquake,us7000m3pi,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3pi
2024-03-01 05:52:38.788,"21 km W of San Nicola Arcella, Italy",4.6,268.439,15.5315,39.8285,earthquake,us6000mg0c,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0c
2024-03-01 01:42:24.608,"Off the coast of Aisen, Chile",4.7,10.0,-81.623,-45.1078,earthquake,us7000m3pd,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3pd
2024-03-01 00:55:48.332,"60 km E of Aras-asan, Philippines",4.5,35.0,126.8581,8.8363,earthquake,us7000m3pb,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3pb
2024-03-01 00:44:00.786,Kermadec Islands region,4.5,10.0,-177.2605,-31.0233,earthquake,us7000m3pa,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3pa
